# EulerBlock derivatives output
# Author: Ney Rafael Secco (ney@ita.br)
# Instituto Tecnologico de Aeronautica - ITA
# Sao Jose dos Campos - Brazil

# Grid size (ii, jj)
      61      49

# Derivatives with respect to the following function (f)
cl_jlow 

# df/dMach_inf
 1.74752293E+00

# df/dalpha_inf [rad]
 1.18397604E+01

# Nodal derivatives
# i, j, X, Y, df/dX, df/dY
      30 ,       15 , -1.01480880E-01 , -5.15579917E-02 , -1.87650117E-04 ,  4.76405237E-05
      31 ,       15 , -1.10909966E-01 , -3.54686950E-03 ,  1.42265004E-04 , -1.24052803E-04
      32 ,       15 , -1.05489548E-01 ,  4.58234590E-02 ,  1.41463594E-05 ,  9.49746606E-07
      33 ,       15 , -8.61333139E-02 ,  9.12171918E-02 , -8.24073007E-06 , -2.08523373E-04
      34 ,       15 , -5.63905468E-02 ,  1.29229954E-01 , -4.21607929E-04 , -4.66645889E-04
      35 ,       15 , -2.01821571E-02 ,  1.59137503E-01 ,  7.14956854E-05 , -5.88396710E-06
      36 ,       15 ,  1.96749394E-02 ,  1.81906580E-01 , -1.41380063E-04 ,  4.41502839E-04
      37 ,       15 ,  6.16688956E-02 ,  1.99031324E-01 ,  2.53280103E-05 ,  1.74209080E-05
      38 ,       15 ,  1.05206100E-01 ,  2.11894427E-01 ,  2.28466583E-04 ,  1.31142281E-05
      39 ,       15 ,  1.50180817E-01 ,  2.21568052E-01 ,  1.27673333E-04 , -2.54505997E-05
      40 ,       15 ,  1.96673064E-01 ,  2.28818372E-01 ,  7.07898882E-05 , -7.54277223E-05
      41 ,       15 ,  2.44770803E-01 ,  2.34168654E-01 ,  4.90201099E-05 , -1.13930371E-04
      42 ,       15 ,  2.94477162E-01 ,  2.37963880E-01 ,  3.34499957E-06 , -1.10410189E-04
      43 ,       15 ,  3.45671280E-01 ,  2.40422945E-01 , -3.44645009E-05 , -6.91749654E-05
      44 ,       15 ,  3.98102575E-01 ,  2.41679115E-01 , -3.41629957E-05 , -1.27578531E-05
      45 ,       15 ,  4.51405241E-01 ,  2.41811849E-01 ,  7.95240853E-05 , -6.71145921E-06
      46 ,       15 ,  5.05124323E-01 ,  2.40871557E-01 ,  5.32481499E-05 ,  1.57526373E-06
      47 ,       15 ,  5.58748398E-01 ,  2.38896955E-01 , -4.31775398E-05 ,  7.77489389E-06
      48 ,       15 ,  6.11746905E-01 ,  2.35923483E-01 , -1.16580278E-05 , -1.41310706E-06
      49 ,       15 ,  6.63611847E-01 ,  2.31981176E-01 ,  9.34396489E-06 , -5.73892705E-06
      50 ,       15 ,  7.13903263E-01 ,  2.27081175E-01 ,  2.34966593E-06 , -4.97293428E-06
      51 ,       15 ,  7.62295177E-01 ,  2.21191257E-01 , -1.18632589E-06 , -3.79022565E-06
      52 ,       15 ,  8.08614203E-01 ,  2.14201443E-01 , -4.44946881E-07 , -2.58723001E-06
      53 ,       15 ,  8.52858061E-01 ,  2.05879650E-01 , -9.39423357E-06 ,  1.75879833E-06
      54 ,       15 ,  8.95177156E-01 ,  1.95814098E-01 , -3.30529216E-06 , -3.05151640E-06
      55 ,       15 ,  9.35796609E-01 ,  1.83336149E-01 , -1.85603387E-05 , -6.24241247E-06
      56 ,       15 ,  9.74840981E-01 ,  1.67423882E-01 , -2.57534706E-05 , -3.81020626E-06
      57 ,       15 ,  1.01199519E+00 ,  1.46628600E-01 , -8.70472534E-06 , -4.70801208E-06
      58 ,       15 ,  1.04593160E+00 ,  1.19194272E-01 ,  3.76575529E-05 , -3.94285329E-05
      59 ,       15 ,  1.07362533E+00 ,  8.37685731E-02 ,  8.85540554E-05 , -1.22269806E-04
      60 ,       15 ,  1.09034545E+00 ,  4.10922458E-02 ,  2.52740893E-04 ,  2.30917721E-04
      61 ,       15 ,  1.09174669E+00 , -4.19622547E-03 ,  1.12474530E-04 , -9.49876001E-04
       1 ,       16 ,  1.10862189E+00 , -4.80923894E-03 , -4.71051535E-04 ,  7.20739621E-04
       2 ,       16 ,  1.10321356E+00 , -5.38966784E-02 ,  8.87686099E-05 ,  5.64721101E-05
       3 ,       16 ,  1.08266978E+00 , -9.90329047E-02 ,  3.10370048E-05 ,  1.49198191E-05
       4 ,       16 ,  1.05155932E+00 , -1.36004657E-01 , -9.46164068E-07 , -1.00478931E-05
       5 ,       16 ,  1.01469299E+00 , -1.64245437E-01 ,  1.19535314E-05 , -5.58867684E-06
       6 ,       16 ,  9.75240469E-01 , -1.85228327E-01 , -3.74663362E-06 ,  5.04254683E-06
       7 ,       16 ,  9.34667547E-01 , -2.00879863E-01 , -3.15651303E-06 ,  1.18186096E-06
       8 ,       16 ,  8.93349734E-01 , -2.12843894E-01 , -1.22522773E-06 ,  7.17683604E-08
       9 ,       16 ,  8.51130067E-01 , -2.22326352E-01 ,  2.15522532E-07 , -3.80814169E-07
      10 ,       16 ,  8.07664393E-01 , -2.30155518E-01 ,  8.83478816E-07 , -7.50263056E-07
      11 ,       16 ,  7.62607963E-01 , -2.36874884E-01 , -4.07611687E-07 , -3.41484939E-06
      12 ,       16 ,  7.15712503E-01 , -2.42813363E-01 ,  3.60101495E-06 ,  2.69159898E-06
      13 ,       16 ,  6.66874978E-01 , -2.48129617E-01 , -5.03224795E-06 , -1.06874246E-05
      14 ,       16 ,  6.16157570E-01 , -2.52841833E-01 , -7.09427610E-06 ,  4.99115289E-07
      15 ,       16 ,  5.63787851E-01 , -2.56854574E-01 , -1.02764147E-05 ,  4.95005150E-06
      16 ,       16 ,  5.10143908E-01 , -2.59989879E-01 , -2.40486670E-07 ,  1.71200817E-05
      17 ,       16 ,  4.55726845E-01 , -2.62023789E-01 ,  1.74326532E-06 ,  2.55829715E-05
      18 ,       16 ,  4.01121143E-01 , -2.62724094E-01 ,  5.17695757E-05 ,  4.75918974E-05
      19 ,       16 ,  3.46942517E-01 , -2.61881281E-01 , -4.64142470E-06 , -3.98032243E-05
      20 ,       16 ,  2.93774779E-01 , -2.59323531E-01 ,  2.19969545E-05 , -9.68409133E-06
      21 ,       16 ,  2.42102307E-01 , -2.54908437E-01 ,  1.77589332E-06 , -1.44868836E-05
      22 ,       16 ,  1.92251581E-01 , -2.48488576E-01 , -1.76925803E-05 , -1.24053748E-05
      23 ,       16 ,  1.44360495E-01 , -2.39853056E-01 , -6.72242654E-05 , -4.75539966E-05
      24 ,       16 ,  9.83951029E-02 , -2.28650476E-01 ,  3.10320209E-05 , -2.27156758E-05
      25 ,       16 ,  5.42321468E-02 , -2.14300346E-01 , -6.89645824E-05 , -8.81551496E-06
      26 ,       16 ,  1.18282427E-02 , -1.95906759E-01 , -1.12188514E-05 ,  6.62515185E-06
      27 ,       16 , -2.84963705E-02 , -1.72216142E-01 , -1.77817539E-05 ,  6.33397807E-05
      28 ,       16 , -6.56472599E-02 , -1.41729155E-01 ,  7.49053673E-06 ,  6.35770374E-05
      29 ,       16 , -9.73202381E-02 , -1.03167060E-01 ,  8.55156643E-05 ,  6.29884367E-05
      30 ,       16 , -1.19929642E-01 , -5.64468609E-02 , -1.48998162E-04 ,  3.25331343E-05
      31 ,       16 , -1.29542211E-01 , -3.81124987E-03 ,  1.10361298E-04 , -8.34296679E-05
      32 ,       16 , -1.23883624E-01 ,  5.01051221E-02 ,  5.89866737E-06 , -3.70178533E-07
      33 ,       16 , -1.03818681E-01 ,  1.00039519E-01 , -5.85557560E-06 , -1.14708631E-04
      34 ,       16 , -7.27453471E-02 ,  1.42457814E-01 , -2.64500826E-04 , -3.66790572E-04
      35 ,       16 , -3.46097784E-02 ,  1.76354681E-01 , -2.16323559E-04 , -9.66108670E-05
      36 ,       16 ,  7.54764160E-03 ,  2.02488939E-01 ,  3.06503746E-05 ,  3.88778161E-04
      37 ,       16 ,  5.19374439E-02 ,  2.22303686E-01 , -3.66108669E-05 , -4.30659242E-05
      38 ,       16 ,  9.77425736E-02 ,  2.37241222E-01 ,  2.41361384E-04 ,  3.99377345E-06
      39 ,       16 ,  1.44719068E-01 ,  2.48476329E-01 ,  2.04795079E-04 , -2.91207617E-05
      40 ,       16 ,  1.92884197E-01 ,  2.56879420E-01 ,  4.72443833E-05 , -7.84992253E-06
      41 ,       16 ,  2.42318672E-01 ,  2.63063739E-01 , -7.39517744E-05 ,  3.45573165E-05
      42 ,       16 ,  2.93054916E-01 ,  2.67447465E-01 , -1.70743438E-04 ,  3.94997304E-05
      43 ,       16 ,  3.45022159E-01 ,  2.70307800E-01 , -1.24804240E-04 ,  2.71562933E-05
      44 ,       16 ,  3.98028521E-01 ,  2.71823435E-01 , -2.07407297E-05 ,  8.85388840E-06
      45 ,       16 ,  4.51767532E-01 ,  2.72107147E-01 ,  7.81703988E-05 , -3.87705753E-06
      46 ,       16 ,  5.05840868E-01 ,  2.71230197E-01 ,  3.71584550E-05 ,  4.78005988E-06
      47 ,       16 ,  5.59791894E-01 ,  2.69238686E-01 , -4.00517161E-05 ,  9.66335523E-06
      48 ,       16 ,  6.13146584E-01 ,  2.66160943E-01 , -1.08842893E-05 ,  5.44770483E-07
      49 ,       16 ,  6.65459193E-01 ,  2.62004839E-01 ,  6.06569950E-06 , -4.50127021E-06
      50 ,       16 ,  7.16359295E-01 ,  2.56744500E-01 ,  6.50530729E-07 , -4.61652553E-06
      51 ,       16 ,  7.65594296E-01 ,  2.50296672E-01 , -2.66022007E-06 , -4.23976456E-06
      52 ,       16 ,  8.13058319E-01 ,  2.42486942E-01 , -4.19855580E-06 , -1.20599130E-06
      53 ,       16 ,  8.58795300E-01 ,  2.33004533E-01 , -1.17026089E-05 , -6.28821449E-06
      54 ,       16 ,  9.02960974E-01 ,  2.21342086E-01 , -1.57511197E-06 ,  5.90955676E-07
      55 ,       16 ,  9.45721367E-01 ,  2.06717572E-01 , -1.49874528E-05 , -4.72567963E-06
      56 ,       16 ,  9.87049329E-01 ,  1.87990154E-01 , -1.74035474E-05 , -5.79232491E-07
      57 ,       16 ,  1.02636174E+00 ,  1.63634863E-01 , -1.32765834E-06 , -2.10488707E-06
      58 ,       16 ,  1.06197173E+00 ,  1.31964850E-01 ,  3.56778488E-05 , -3.67260623E-05
      59 ,       16 ,  1.09056221E+00 ,  9.19439211E-02 ,  7.45079647E-05 , -1.09771039E-04
      60 ,       16 ,  1.10744355E+00 ,  4.47605552E-02 ,  2.21003005E-04 ,  2.03692896E-04
      61 ,       16 ,  1.10862189E+00 , -4.80923894E-03 ,  1.50156163E-04 , -8.11421555E-04
       1 ,       17 ,  1.12824184E+00 , -5.47702398E-03 , -4.49624883E-04 ,  6.20622755E-04
       2 ,       17 ,  1.12288480E+00 , -5.91429056E-02 ,  7.34034948E-05 ,  5.63752865E-05
       3 ,       17 ,  1.10198221E+00 , -1.09072136E-01 ,  1.13637014E-05 ,  2.10768945E-05
       4 ,       17 ,  1.06979963E+00 , -1.50904023E-01 , -3.79982566E-06 ,  9.47656317E-07
       5 ,       17 ,  1.03110860E+00 , -1.83659604E-01 ,  1.43057165E-05 , -2.09061557E-05
       6 ,       17 ,  9.89339358E-01 , -2.08501739E-01 ,  2.54224384E-07 ,  2.20385618E-06
       7 ,       17 ,  9.46297729E-01 , -2.27270574E-01 , -2.22682504E-06 , -1.53109447E-06
       8 ,       17 ,  9.02627225E-01 , -2.41670221E-01 , -1.88456934E-06 , -1.48249850E-06
       9 ,       17 ,  8.58332505E-01 , -2.53015598E-01 , -7.78070531E-07 , -1.12120946E-06
      10 ,       17 ,  8.13142702E-01 , -2.62239543E-01 ,  1.16431505E-07 , -1.10023652E-06
      11 ,       17 ,  7.66723424E-01 , -2.69970001E-01 , -9.47300746E-07 , -6.63045410E-06
      12 ,       17 ,  7.18793702E-01 , -2.76602328E-01 ,  3.04167725E-06 ,  2.26108057E-06
      13 ,       17 ,  6.69189861E-01 , -2.82350392E-01 , -5.94208312E-06 , -1.01515602E-05
      14 ,       17 ,  6.17898252E-01 , -2.87281477E-01 , -5.14993549E-06 ,  1.18513216E-06
      15 ,       17 ,  5.65066136E-01 , -2.91344560E-01 , -8.07883210E-06 ,  5.43485736E-06
      16 ,       17 ,  5.10994229E-01 , -2.94399333E-01 ,  8.23179267E-07 ,  1.66473534E-05
      17 ,       17 ,  4.56112214E-01 , -2.96248582E-01 ,  1.26332586E-05 ,  1.66126581E-05
      18 ,       17 ,  4.00938088E-01 , -2.96671286E-01 ,  4.18842227E-05 ,  5.14974711E-05
      19 ,       17 ,  3.46023156E-01 , -2.95449726E-01 , -7.63118172E-06 , -3.73572559E-05
      20 ,       17 ,  2.91887463E-01 , -2.92382326E-01 ,  2.47920237E-05 , -8.46892674E-06
      21 ,       17 ,  2.38955315E-01 , -2.87275262E-01 ,  3.11851294E-06 , -1.37118752E-05
      22 ,       17 ,  1.87505643E-01 , -2.79909699E-01 , -2.04126781E-05 , -6.71276258E-06
      23 ,       17 ,  1.37654730E-01 , -2.69985995E-01 , -3.51782314E-05 , -6.47045023E-05
      24 ,       17 ,  8.93884983E-02 , -2.57049832E-01 ,  3.69883849E-05 ,  5.73946038E-06
      25 ,       17 ,  4.26609663E-02 , -2.40409308E-01 , -2.98291715E-05 ,  4.35941306E-05
      26 ,       17 , -2.42147665E-03 , -2.19063672E-01 , -1.85022292E-05 ,  3.30885030E-05
      27 ,       17 , -4.53092613E-02 , -1.91696695E-01 , -8.71272377E-06 ,  6.91240895E-05
      28 ,       17 , -8.46231567E-02 , -1.56849018E-01 ,  4.34663172E-05 ,  5.78639511E-05
      29 ,       17 , -1.17807441E-01 , -1.13437751E-01 ,  5.44141721E-05 ,  6.46143965E-05
      30 ,       17 , -1.41197514E-01 , -6.16894316E-02 , -1.44332098E-04 ,  1.51459086E-05
      31 ,       17 , -1.50998600E-01 , -4.08077654E-03 ,  8.37258931E-05 , -5.65371496E-05
      32 ,       17 , -1.45089313E-01 ,  5.47369567E-02 ,  5.14320490E-06 , -4.52241554E-06
      33 ,       17 , -1.24291966E-01 ,  1.09567141E-01 , -9.43560445E-06 , -8.46076204E-05
      34 ,       17 , -9.18595693E-02 ,  1.56764172E-01 , -6.01489188E-05 , -2.78425028E-04
      35 ,       17 , -5.17362965E-02 ,  1.95057849E-01 , -2.83252794E-04 , -1.17893238E-04
      36 ,       17 , -7.15195829E-03 ,  2.24983072E-01 ,  8.02944717E-05 ,  2.12896259E-04
      37 ,       17 ,  3.98371424E-02 ,  2.47899309E-01 , -8.55440186E-05 , -2.38103863E-05
      38 ,       17 ,  8.81779192E-02 ,  2.65282752E-01 ,  1.99932956E-04 ,  8.38307827E-06
      39 ,       17 ,  1.37464792E-01 ,  2.78399335E-01 ,  2.41991391E-04 , -3.04208545E-05
      40 ,       17 ,  1.87627612E-01 ,  2.88222730E-01 ,  1.76918051E-04 , -9.10783284E-05
      41 ,       17 ,  2.38718317E-01 ,  2.95459862E-01 ,  4.87028554E-05 , -6.38878276E-05
      42 ,       17 ,  2.90782370E-01 ,  3.00606559E-01 , -3.45760439E-05 ,  6.16236916E-06
      43 ,       17 ,  3.43789535E-01 ,  3.04001764E-01 , -3.81066033E-05 , -5.65545240E-06
      44 ,       17 ,  3.97604648E-01 ,  3.05871604E-01 ,  1.45592811E-05 , -2.34579059E-06
      45 ,       17 ,  4.51986027E-01 ,  3.06362928E-01 ,  7.25809605E-05 , -7.36603374E-07
      46 ,       17 ,  5.06603588E-01 ,  3.05567583E-01 ,  2.15593580E-05 ,  2.39655827E-06
      47 ,       17 ,  5.61070997E-01 ,  3.03538037E-01 , -3.31577720E-05 ,  8.20010997E-06
      48 ,       17 ,  6.14987192E-01 ,  3.00294052E-01 , -9.16981594E-06 ,  1.53641972E-06
      49 ,       17 ,  6.67982548E-01 ,  2.95819800E-01 ,  3.83870320E-06 , -3.16002310E-06
      50 ,       17 ,  7.19763923E-01 ,  2.90051031E-01 , -3.20777153E-08 , -3.70311113E-06
      51 ,       17 ,  7.70151007E-01 ,  2.82852062E-01 , -2.65549808E-06 , -3.71131612E-06
      52 ,       17 ,  8.19094504E-01 ,  2.73981913E-01 , -8.64735285E-06 ,  2.57151376E-06
      53 ,       17 ,  8.66664798E-01 ,  2.63047685E-01 , -1.46788754E-05 , -1.14676277E-05
      54 ,       17 ,  9.12996421E-01 ,  2.49442715E-01 , -7.71568967E-06 ,  3.96529356E-06
      55 ,       17 ,  9.58165329E-01 ,  2.32272022E-01 , -1.49671554E-05 , -3.41040739E-06
      56 ,       17 ,  1.00196192E+00 ,  2.10289361E-01 , -1.10340047E-05 ,  5.06414063E-07
      57 ,       17 ,  1.04351750E+00 ,  1.81928906E-01 ,  4.01989788E-06 , -2.44602840E-07
      58 ,       17 ,  1.08080419E+00 ,  1.45622574E-01 ,  3.26514055E-05 , -3.31991304E-05
      59 ,       17 ,  1.11027100E+00 ,  1.00672171E-01 ,  6.24126889E-05 , -9.76381052E-05
      60 ,       17 ,  1.12730904E+00 ,  4.86750520E-02 ,  1.93097832E-04 ,  1.79220125E-04
      61 ,       17 ,  1.12824184E+00 , -5.47702398E-03 ,  1.74188132E-04 , -6.89908581E-04
       1 ,       18 ,  1.15104382E+00 , -6.20002472E-03 , -4.23513835E-04 ,  5.30957728E-04
       2 ,       18 ,  1.14577279E+00 , -6.47791048E-02 ,  5.93728806E-05 ,  4.92771572E-05
       3 ,       18 ,  1.12452764E+00 , -1.19840733E-01 ,  7.38725990E-06 ,  1.45085420E-05
       4 ,       18 ,  1.09129636E+00 , -1.66895941E-01 ,  8.16348371E-06 ,  5.21920715E-06
       5 ,       18 ,  1.05077820E+00 , -2.04586894E-01 ,  1.03460211E-05 , -2.33596176E-05
       6 ,       18 ,  1.00661072E+00 , -2.33750225E-01 ,  3.46009833E-07 ,  6.41649137E-06
       7 ,       18 ,  9.60917458E-01 , -2.56095027E-01 , -1.94369035E-06 , -7.48994304E-07
       8 ,       18 ,  9.14620517E-01 , -2.73349728E-01 , -2.20955706E-06 , -1.37570891E-06
       9 ,       18 ,  8.67911354E-01 , -2.86922746E-01 , -1.25786096E-06 , -9.01446838E-07
      10 ,       18 ,  8.20619497E-01 , -2.97850732E-01 ,  4.54697396E-08 , -4.31678906E-07
      11 ,       18 ,  7.72445625E-01 , -3.06851311E-01 ,  2.75957061E-06 , -2.36415975E-06
      12 ,       18 ,  7.23097317E-01 , -3.14391502E-01 ,  1.14509687E-05 ,  9.33509879E-06
      13 ,       18 ,  6.72366781E-01 , -3.20743009E-01 , -5.90001438E-06 , -7.04267889E-06
      14 ,       18 ,  6.20174313E-01 , -3.26022127E-01 , -4.25728023E-06 ,  2.27702700E-06
      15 ,       18 ,  5.66588226E-01 , -3.30220549E-01 , -6.69300092E-06 ,  5.75868471E-06
      16 ,       18 ,  5.11824696E-01 , -3.33233640E-01 ,  4.60070230E-07 ,  1.50450121E-05
      17 ,       18 ,  4.56228190E-01 , -3.34889496E-01 ,  2.13539661E-05 ,  8.02587092E-06
      18 ,       18 ,  4.00233382E-01 , -3.34977591E-01 ,  3.19156736E-05 ,  3.98814284E-05
      19 ,       18 ,  3.44311732E-01 , -3.33271829E-01 , -6.75419169E-06 , -2.68956870E-05
      20 ,       18 ,  2.88909743E-01 , -3.29540829E-01 ,  2.11001372E-05 , -7.79575121E-06
      21 ,       18 ,  2.34390498E-01 , -3.23538974E-01 , -5.53618225E-07 , -1.11652993E-05
      22 ,       18 ,  1.80993629E-01 , -3.14974921E-01 , -2.49616240E-05 ,  7.34675500E-06
      23 ,       18 ,  1.28830129E-01 , -3.03458388E-01 , -6.20495397E-06 , -5.72909978E-05
      24 ,       18 ,  7.79276849E-02 , -2.88430575E-01 , -1.13908964E-05 , -3.98450257E-05
      25 ,       18 ,  2.83422669E-02 , -2.69090169E-01 ,  2.44785788E-06 , -2.15937890E-05
      26 ,       18 , -1.96466171E-02 , -2.44342451E-01 , -1.20298996E-05 ,  2.04821752E-05
      27 ,       18 , -6.52460298E-02 , -2.12832384E-01 , -1.24784134E-06 ,  5.09921733E-05
      28 ,       18 , -1.06798391E-01 , -1.73172480E-01 ,  5.98899334E-05 ,  4.18340638E-05
      29 ,       18 , -1.41526172E-01 , -1.24496027E-01 ,  3.03746756E-05 ,  6.04967903E-05
      30 ,       18 , -1.65716799E-01 , -6.73289388E-02 , -1.33084741E-04 ,  2.13898798E-06
      31 ,       18 , -1.75715837E-01 , -4.35736387E-03 ,  6.96724838E-05 , -4.31963093E-05
      32 ,       18 , -1.69543592E-01 ,  5.97568643E-02 ,  3.63701254E-06 , -3.61313902E-06
      33 ,       18 , -1.47986168E-01 ,  1.19875565E-01 ,  1.12371039E-06 , -4.13264171E-05
      34 ,       18 , -1.14159789E-01 ,  1.72256513E-01 ,  3.67965676E-05 ,  2.41906264E-06
      35 ,       18 , -7.19857060E-02 ,  2.15381953E-01 , -2.73520170E-04 , -7.70862827E-05
      36 ,       18 , -2.48507034E-02 ,  2.49553277E-01 ,  3.10341713E-05 ,  6.53812735E-05
      37 ,       18 ,  2.49377799E-02 ,  2.76017439E-01 , -1.95471840E-04 ,  1.14886171E-04
      38 ,       18 ,  7.60842319E-02 ,  2.96257298E-01 , -6.18478673E-06 ,  1.53693768E-05
      39 ,       18 ,  1.28002315E-01 ,  3.11614658E-01 ,  1.03251504E-04 , -4.24771882E-06
      40 ,       18 ,  1.80512046E-01 ,  3.23162155E-01 ,  6.19916091E-05 , -3.00455005E-05
      41 ,       18 ,  2.33616097E-01 ,  3.31702216E-01 , -1.13591417E-05 , -2.12745474E-05
      42 ,       18 ,  2.87356740E-01 ,  3.37811985E-01 ,  2.25668357E-05 ,  2.96896806E-06
      43 ,       18 ,  3.41733702E-01 ,  3.41895257E-01 , -2.07662570E-05 , -1.06421477E-05
      44 ,       18 ,  3.96664584E-01 ,  3.44227286E-01 ,  2.86150823E-05 ,  4.24298163E-06
      45 ,       18 ,  4.51975385E-01 ,  3.44989324E-01 ,  5.94403825E-05 ,  1.37702684E-07
      46 ,       18 ,  5.07413043E-01 ,  3.44293238E-01 ,  9.67097872E-06 ,  2.65871070E-06
      47 ,       18 ,  5.62673957E-01 ,  3.42196930E-01 , -2.55004592E-05 ,  5.47396457E-06
      48 ,       18 ,  6.17442860E-01 ,  3.38710723E-01 , -8.31900916E-06 ,  1.02868243E-06
      49 ,       18 ,  6.71435858E-01 ,  3.33794482E-01 ,  1.11684634E-06 , -2.91826612E-06
      50 ,       18 ,  7.24440348E-01 ,  3.27345022E-01 , -9.44623193E-07 , -3.67880372E-06
      51 ,       18 ,  7.76343424E-01 ,  3.19173143E-01 , -1.74701650E-06 , -4.07108904E-06
      52 ,       18 ,  8.27139328E-01 ,  3.08969042E-01 , -1.17886119E-05 ,  4.84529630E-06
      53 ,       18 ,  8.76904972E-01 ,  2.96254417E-01 , -1.22872574E-05 , -1.44196307E-05
      54 ,       18 ,  9.25728565E-01 ,  2.80321206E-01 , -6.69195727E-06 ,  4.79138489E-06
      55 ,       18 ,  9.73568028E-01 ,  2.60166018E-01 , -1.12757690E-05 , -2.26137274E-06
      56 ,       18 ,  1.02000640E+00 ,  2.34456378E-01 , -5.35426773E-06 ,  8.03655859E-07
      57 ,       18 ,  1.06388131E+00 ,  2.01623664E-01 ,  7.12277592E-06 ,  5.81336423E-07
      58 ,       18 ,  1.10284982E+00 ,  1.60261605E-01 ,  2.88479285E-05 , -2.92028691E-05
      59 ,       18 ,  1.13318102E+00 ,  1.10020656E-01 ,  5.21538659E-05 , -8.60886816E-05
      60 ,       18 ,  1.15037508E+00 ,  5.28698658E-02 ,  1.68356458E-04 ,  1.58071994E-04
      61 ,       18 ,  1.15104382E+00 , -6.20002472E-03 ,  1.86640633E-04 , -5.81713856E-04
       1 ,       19 ,  1.17752766E+00 , -6.97796509E-03 , -3.93260880E-04 ,  4.50150008E-04
       2 ,       19 ,  1.17237522E+00 , -7.08419048E-02 ,  4.78040775E-05 ,  4.18445283E-05
       3 ,       19 ,  1.15080030E+00 , -1.31411484E-01 ,  5.26194927E-06 ,  9.37110091E-06
       4 ,       19 ,  1.11653517E+00 , -1.84084240E-01 ,  1.74422857E-05 ,  5.00968730E-06
       5 ,       19 ,  1.07418239E+00 , -2.27154863E-01 ,  5.91267326E-06 , -1.95696609E-05
       6 ,       19 ,  1.02753833E+00 , -2.61126509E-01 ,  1.70194457E-06 ,  9.47987349E-06
       7 ,       19 ,  9.79016535E-01 , -2.87539179E-01 , -2.68555536E-06 ,  1.82577302E-06
       8 ,       19 ,  9.29820263E-01 , -3.08108395E-01 , -2.32560194E-06 , -1.96322654E-07
       9 ,       19 ,  8.80347613E-01 , -3.24315346E-01 , -1.70432685E-06 , -6.31628887E-07
      10 ,       19 ,  8.30552852E-01 , -3.37295064E-01 , -6.15521743E-07 , -9.97741390E-07
      11 ,       19 ,  7.80194688E-01 , -3.47857679E-01 , -4.48374090E-07 , -8.66712072E-06
      12 ,       19 ,  7.28989244E-01 , -3.56546775E-01 ,  6.96956813E-06 ,  2.87598483E-06
      13 ,       19 ,  6.76700925E-01 , -3.63695315E-01 , -9.04537221E-06 , -6.09340674E-06
      14 ,       19 ,  6.23195362E-01 , -3.69469377E-01 , -5.09900597E-06 ,  2.36641567E-06
      15 ,       19 ,  5.68466906E-01 , -3.73901915E-01 , -6.34282203E-06 ,  5.55435090E-06
      16 ,       19 ,  5.12645115E-01 , -3.76921437E-01 , -6.88590574E-07 ,  1.29717665E-05
      17 ,       19 ,  4.55981166E-01 , -3.78378906E-01 ,  2.66283665E-05 ,  2.31994545E-06
      18 ,       19 ,  3.98815205E-01 , -3.78072638E-01 ,  2.58315579E-05 ,  2.50195148E-05
      19 ,       19 ,  3.41528450E-01 , -3.75767389E-01 ,  3.79951683E-06 , -1.33848700E-05
      20 ,       19 ,  2.84488071E-01 , -3.71201733E-01 ,  1.89752865E-05 , -6.99199780E-06
      21 ,       19 ,  2.27997142E-01 , -3.64077985E-01 ,  1.86729000E-06 , -8.03008350E-06
