# EulerBlock derivatives output
# Author: Ney Rafael Secco (ney@ita.br)
# Instituto Tecnologico de Aeronautica - ITA
# Sao Jose dos Campos - Brazil

# Grid size (ii, jj)
      61      49

# Derivatives with respect to the following function (f)
cl_jlow 

# df/dMach_inf
 1.77008679E+00

# df/dalpha_inf [rad]
 1.13585631E+01

# Nodal derivatives
# i, j, X, Y, df/dX, df/dY
      19 ,       30 ,  1.59478682E-01 , -1.33345533E+00 , -2.98608803E-07 , -1.36005308E-06
      20 ,       30 ,  3.22517730E-02 , -1.30256850E+00 ,  1.50245596E-06 , -1.93580912E-06
      21 ,       30 , -9.54847074E-02 , -1.26006733E+00 , -8.15268206E-07 , -1.55078371E-06
      22 ,       30 , -2.23093443E-01 , -1.20478812E+00 , -3.81708062E-07 , -8.41069206E-07
      23 ,       30 , -3.49500140E-01 , -1.13543526E+00 , -1.10217549E-06 ,  4.25103594E-07
      24 ,       30 , -4.73085043E-01 , -1.05069861E+00 , -5.74411358E-07 ,  1.26926987E-06
      25 ,       30 , -5.91595230E-01 , -9.49431678E-01 , -5.32057379E-07 ,  5.05709023E-07
      26 ,       30 , -7.02111341E-01 , -8.30895268E-01 , -6.28955652E-07 , -4.53532884E-08
      27 ,       30 , -8.01112604E-01 , -6.95052294E-01 ,  9.29345889E-07 ,  5.97114458E-07
      28 ,       30 , -8.84683162E-01 , -5.42870186E-01 ,  1.76925262E-07 ,  1.21335675E-07
      29 ,       30 , -9.48880363E-01 , -3.76553460E-01 ,  2.20714081E-05 ,  1.61030092E-06
      30 ,       30 , -9.90235966E-01 , -1.99609021E-01 , -7.13740976E-05 ,  2.24710682E-05
      31 ,       30 , -1.00629453E+00 , -1.66639300E-02 ,  5.53483134E-05 , -4.06701245E-05
      32 ,       30 , -9.96042479E-01 ,  1.66976793E-01 , -1.05101216E-05 ,  9.61672553E-06
      33 ,       30 , -9.60087815E-01 ,  3.45945760E-01 ,  2.54572469E-06 ,  2.21328034E-06
      34 ,       30 , -9.00528795E-01 ,  5.15439367E-01 ,  1.97034995E-06 ,  8.64345578E-07
      35 ,       30 , -8.20562606E-01 ,  6.71688623E-01 ,  5.81608863E-07 , -7.15205115E-07
      36 ,       30 , -7.23967022E-01 ,  8.12180201E-01 , -1.55992242E-06 , -2.10852129E-06
      37 ,       30 , -6.14600244E-01 ,  9.35630451E-01 ,  6.29685089E-06 ,  4.38102947E-06
      38 ,       30 , -4.96018538E-01 ,  1.04178474E+00 , -3.80015561E-05 , -1.18043782E-05
      39 ,       30 , -3.71247337E-01 ,  1.13113563E+00 ,  1.28790188E-05 ,  2.50752290E-05
      40 ,       30 , -2.42691657E-01 ,  1.20463712E+00 , -1.60670860E-05 , -1.01288577E-05
      41 ,       30 , -1.12147352E-01 ,  1.26346122E+00 ,  9.83849574E-06 ,  3.20579707E-06
      42 ,       30 ,  1.91284005E-02 ,  1.30881425E+00 ,  2.29963508E-05 ,  1.25796413E-07
      43 ,       30 ,  1.50320582E-01 ,  1.34181102E+00 ,  9.73933468E-06 , -6.85414131E-06
      44 ,       30 ,  2.80955330E-01 ,  1.36339589E+00 ,  3.22940746E-05 , -3.99035368E-05
      45 ,       30 ,  4.10805504E-01 ,  1.37429722E+00 ,  8.21609524E-06 ,  2.22200456E-06
      46 ,       30 ,  5.39806299E-01 ,  1.37500325E+00 , -8.07637082E-06 ,  5.01675624E-06
      47 ,       30 ,  6.67979611E-01 ,  1.36575064E+00 , -6.07103773E-06 ,  4.67510495E-06
      48 ,       30 ,  7.95363181E-01 ,  1.34652035E+00 , -1.73474287E-06 ,  4.58825302E-06
      49 ,       30 ,  9.21939309E-01 ,  1.31703905E+00 , -3.52163597E-06 ,  3.09603311E-06
      50 ,       30 ,  1.04755774E+00 ,  1.27678794E+00 ,  1.51286560E-05 ,  3.47941818E-06
      51 ,       30 ,  1.17184812E+00 ,  1.22502439E+00 , -9.60143458E-06 ,  1.11518898E-05
      52 ,       30 ,  1.29411990E+00 ,  1.16082607E+00 ,  1.13154581E-06 , -7.96914557E-06
      53 ,       30 ,  1.41325200E+00 ,  1.08317141E+00 ,  1.83988251E-06 ,  2.17564817E-08
      54 ,       30 ,  1.52758325E+00 ,  9.91073162E-01 ,  1.63438570E-06 ,  7.03468936E-07
      55 ,       30 ,  1.63482699E+00 ,  8.83780846E-01 ,  1.94994311E-06 , -2.21012997E-08
      56 ,       30 ,  1.73204906E+00 ,  7.61058879E-01 ,  1.25186216E-06 , -4.90274172E-07
      57 ,       30 ,  1.81576280E+00 ,  6.23524364E-01 ,  2.10776427E-06 , -3.07294059E-06
      58 ,       30 ,  1.88219581E+00 ,  4.72990223E-01 , -1.68436425E-06 ,  3.53404979E-06
      59 ,       30 ,  1.92775535E+00 ,  3.12712934E-01 ,  9.24937480E-06 , -9.22630919E-06
      60 ,       30 ,  1.94965151E+00 ,  1.47414868E-01 ,  1.32555388E-05 ,  2.49682694E-05
      61 ,       30 ,  1.94654307E+00 , -1.70225918E-02 , -2.48020698E-06 , -1.16227059E-04
       1 ,       31 ,  2.09247292E+00 , -1.87708117E-02 , -3.29232221E-05 ,  6.38952122E-05
       2 ,       31 ,  2.09033892E+00 , -1.98510207E-01 ,  1.08525910E-05 ,  1.77427415E-05
       3 ,       31 ,  2.06197599E+00 , -3.78102962E-01 ,  1.21685493E-07 ,  5.83603335E-06
       4 ,       31 ,  2.00897557E+00 , -5.51667483E-01 ,  1.18930989E-06 ,  1.24449620E-06
       5 ,       31 ,  1.93428401E+00 , -7.14498649E-01 ,  2.14231393E-07 ,  1.26060649E-07
       6 ,       31 ,  1.84159147E+00 , -8.63334422E-01 ,  1.12895604E-07 ,  3.09096729E-08
       7 ,       31 ,  1.73474832E+00 , -9.96326542E-01 ,  8.16628452E-08 ,  6.84230035E-08
       8 ,       31 ,  1.61732567E+00 , -1.11280687E+00 , -1.64435333E-08 , -8.40322564E-07
       9 ,       31 ,  1.49235686E+00 , -1.21296350E+00 ,  5.24072703E-08 , -8.37759114E-07
      10 ,       31 ,  1.36223803E+00 , -1.29751713E+00 ,  2.81342038E-07 ,  3.12549737E-07
      11 ,       31 ,  1.22874037E+00 , -1.36744882E+00 , -6.04554760E-07 ,  6.09723887E-07
      12 ,       31 ,  1.09308581E+00 , -1.42379633E+00 , -3.78323951E-07 ,  4.89266458E-07
      13 ,       31 ,  9.56049591E-01 , -1.46751508E+00 ,  8.37561289E-07 ,  2.92158365E-07
      14 ,       31 ,  8.18066911E-01 , -1.49939041E+00 ,  1.18514348E-06 ,  8.08681359E-07
      15 ,       31 ,  6.79332368E-01 , -1.51998616E+00 ,  5.92113380E-07 ,  1.09822062E-06
      16 ,       31 ,  5.39889068E-01 , -1.52961653E+00 ,  6.75938549E-07 ,  7.49479148E-07
      17 ,       31 ,  3.99708972E-01 , -1.52833214E+00 ,  4.26945941E-07 ,  9.23686020E-08
      18 ,       31 ,  2.58768603E-01 , -1.51591477E+00 ,  1.59628381E-07 , -3.80610205E-07
      19 ,       31 ,  1.17125163E-01 , -1.49187937E+00 ,  1.17496665E-06 , -1.17584570E-06
      20 ,       31 , -2.50020915E-02 , -1.45548494E+00 ,  8.02385676E-07 , -1.26030674E-06
      21 ,       31 , -1.67141742E-01 , -1.40576006E+00 , -1.36041173E-07 , -4.23961499E-07
      22 ,       31 , -3.08470705E-01 , -1.34155146E+00 , -6.45312876E-07 , -2.18205381E-07
      23 ,       31 , -4.47709521E-01 , -1.26160734E+00 , -5.22434342E-07 ,  8.32094325E-07
      24 ,       31 , -5.83024037E-01 , -1.16470769E+00 , -5.29654134E-07 ,  1.06849972E-06
      25 ,       31 , -7.11954854E-01 , -1.04985135E+00 , -6.27289524E-07 , -2.39280361E-07
      26 ,       31 , -8.31406471E-01 , -9.16499761E-01 , -3.15299400E-07 ,  3.96264826E-10
      27 ,       31 , -9.37734934E-01 , -7.64859509E-01 ,  5.69440431E-07 ,  1.98594132E-07
      28 ,       31 , -1.02696885E+00 , -5.96158992E-01 ,  2.80942330E-07 ,  2.81382874E-09
      29 ,       31 , -1.09517545E+00 , -4.12847500E-01 ,  1.70652272E-05 ,  3.17743397E-07
      30 ,       31 , -1.13893844E+00 , -2.18631466E-01 , -5.65060743E-05 ,  2.08099494E-05
      31 ,       31 , -1.15585768E+00 , -1.82824464E-02 ,  4.36379240E-05 , -3.70099946E-05
      32 ,       31 , -1.14494132E+00 ,  1.82787585E-01 , -8.19317711E-06 ,  9.30286997E-06
      33 ,       31 , -1.10677000E+00 ,  3.79104070E-01 ,  2.34331726E-06 ,  2.31015565E-06
      34 ,       31 , -1.04338015E+00 ,  5.65717915E-01 ,  1.69631029E-06 ,  1.02376353E-06
      35 ,       31 , -9.57909259E-01 ,  7.38658013E-01 ,  5.27890815E-07 , -1.26813960E-07
      36 ,       31 , -8.54116473E-01 ,  8.95161127E-01 , -1.02969035E-06 , -1.10460346E-06
      37 ,       31 , -7.35906846E-01 ,  1.03367440E+00 ,  3.30466630E-06 ,  2.79176438E-06
      38 ,       31 , -6.06952437E-01 ,  1.15368837E+00 , -2.58141040E-05 , -7.63854574E-06
      39 ,       31 , -4.70449859E-01 ,  1.25548160E+00 ,  9.86579112E-06 ,  1.71709587E-05
      40 ,       31 , -3.29008675E-01 ,  1.33984852E+00 , -1.24553351E-05 , -7.28585581E-06
      41 ,       31 , -1.84640331E-01 ,  1.40785699E+00 ,  4.94291804E-06 ,  2.81343332E-06
      42 ,       31 , -3.88111996E-02 ,  1.46065674E+00 ,  1.18020506E-05 ,  1.10887036E-06
      43 ,       31 ,  1.07471549E-01 ,  1.49934123E+00 ,  9.92866613E-06 , -5.70082823E-06
      44 ,       31 ,  2.53562976E-01 ,  1.52485558E+00 ,  2.13243671E-05 , -1.57904883E-05
      45 ,       31 ,  3.99084699E-01 ,  1.53793944E+00 , -8.94087562E-06 , -7.52233929E-06
      46 ,       31 ,  5.43835571E-01 ,  1.53909411E+00 , -4.12152992E-06 ,  9.61237797E-07
      47 ,       31 ,  6.87708830E-01 ,  1.52856580E+00 , -6.12690991E-06 ,  1.98797523E-06
      48 ,       31 ,  8.30612926E-01 ,  1.50633971E+00 , -2.23709133E-06 ,  3.55234793E-06
      49 ,       31 ,  9.72391812E-01 ,  1.47214351E+00 , -2.50792150E-06 ,  3.02334995E-06
      50 ,       31 ,  1.11274037E+00 ,  1.42546192E+00 ,  1.20327646E-05 ,  4.55631342E-06
      51 ,       31 ,  1.25111167E+00 ,  1.36556802E+00 , -8.03327482E-06 ,  9.42222115E-06
      52 ,       31 ,  1.38661553E+00 ,  1.29158047E+00 , -3.42346376E-07 , -7.34671447E-06
      53 ,       31 ,  1.51791300E+00 ,  1.20255928E+00 ,  1.71968755E-06 , -9.93065026E-08
      54 ,       31 ,  1.64311940E+00 ,  1.09765414E+00 ,  1.01467257E-06 ,  8.49553820E-07
      55 ,       31 ,  1.75974037E+00 ,  9.76316791E-01 ,  1.33225011E-06 ,  2.19277084E-08
      56 ,       31 ,  1.86467816E+00 ,  8.38577898E-01 ,  7.70081373E-07 , -2.97827702E-07
      57 ,       31 ,  1.95435528E+00 ,  6.85366942E-01 ,  1.65665568E-06 , -2.39027683E-06
      58 ,       31 ,  2.02499887E+00 ,  5.18819326E-01 , -1.54691705E-06 ,  2.41057293E-06
      59 ,       31 ,  2.07309955E+00 ,  3.42477782E-01 ,  7.90873467E-06 , -5.81517468E-06
      60 ,       31 ,  2.09599777E+00 ,  1.61276854E-01 ,  1.07905191E-05 ,  2.48510744E-05
      61 ,       31 ,  2.09247292E+00 , -1.87708117E-02 ,  7.25431238E-06 , -9.02537363E-05
       1 ,       32 ,  2.25915168E+00 , -2.06382467E-02 , -3.19202960E-05 ,  5.43214626E-05
       2 ,       32 ,  2.25719529E+00 , -2.17831573E-01 ,  7.62914569E-06 ,  1.46063578E-05
       3 ,       32 ,  2.22737538E+00 , -4.15135268E-01 , -8.32755346E-07 ,  4.70483002E-06
       4 ,       32 ,  2.17117206E+00 , -6.06510226E-01 ,  8.59690710E-07 ,  1.00671479E-06
       5 ,       32 ,  2.09141781E+00 , -7.87020426E-01 ,  1.35919295E-07 ,  1.80558396E-07
       6 ,       32 ,  1.99173645E+00 , -9.53106748E-01 ,  1.19810399E-07 , -6.45714578E-08
       7 ,       32 ,  1.87599228E+00 , -1.10259184E+00 , -2.78997886E-07 ,  3.50382415E-07
       8 ,       32 ,  1.74785673E+00 , -1.23448849E+00 ,  1.92359870E-07 ,  1.87195654E-07
       9 ,       32 ,  1.61053433E+00 , -1.34870924E+00 , -8.95220811E-07 , -6.06588619E-08
      10 ,       32 ,  1.46663721E+00 , -1.44576043E+00 , -2.32643408E-07 , -2.49277806E-07
      11 ,       32 ,  1.31817080E+00 , -1.52647241E+00 , -1.89438813E-07 ,  1.69886708E-08
      12 ,       32 ,  1.16658880E+00 , -1.59178762E+00 , -5.60980408E-07 ,  3.64422215E-07
      13 ,       32 ,  1.01288282E+00 , -1.64260808E+00 , -2.16885047E-07 ,  5.83616031E-07
      14 ,       32 ,  8.57683757E-01 , -1.67969322E+00 ,  5.97284278E-08 ,  2.92491311E-07
      15 ,       32 ,  7.01361841E-01 , -1.70359563E+00 ,  1.52663408E-06 , -3.51183708E-08
      16 ,       32 ,  5.44120460E-01 , -1.71462339E+00 ,  1.64200683E-07 ,  7.59904517E-07
      17 ,       32 ,  3.86083616E-01 , -1.71282020E+00 ,  5.12391701E-07 , -1.56370429E-07
      18 ,       32 ,  2.27379792E-01 , -1.69795816E+00 ,  7.97364677E-07 , -5.64895818E-07
      19 ,       32 ,  6.82260842E-02 , -1.66954154E+00 ,  3.10250326E-07 , -2.40022601E-07
      20 ,       32 , -9.09836794E-02 , -1.62682321E+00 ,  2.75576182E-07 , -3.99723650E-07
      21 ,       32 , -2.49584589E-01 , -1.56883892E+00 , -4.29462750E-07 , -3.61456639E-07
      22 ,       32 , -4.06540809E-01 , -1.49446729E+00 , -4.77631615E-07 , -1.48879100E-08
      23 ,       32 , -5.60345844E-01 , -1.40252559E+00 , -3.80158991E-07 ,  7.26167118E-07
      24 ,       32 , -7.08935514E-01 , -1.29191131E+00 , -3.62531652E-07 ,  2.44549215E-07
      25 ,       32 , -8.49634874E-01 , -1.16179555E+00 , -6.00261919E-07 , -1.54097380E-07
      26 ,       32 , -9.79168744E-01 , -1.01186440E+00 ,  1.34394693E-07 ,  6.82558866E-08
      27 ,       32 , -1.09376956E+00 , -8.42587305E-01 ,  4.69248469E-07 ,  9.69539970E-08
      28 ,       32 , -1.18940989E+00 , -6.55468145E-01 ,  4.17518427E-07 ,  1.05162859E-07
      29 ,       32 , -1.26216391E+00 , -4.53213020E-01 ,  1.33220280E-05 , -3.71549664E-07
      30 ,       32 , -1.30866171E+00 , -2.39740871E-01 , -4.46386522E-05 ,  1.96332990E-05
      31 ,       32 , -1.32655292E+00 , -1.99841006E-02 ,  3.40815895E-05 , -3.30360153E-05
      32 ,       32 , -1.31486536E+00 ,  2.00519153E-01 , -6.22106151E-06 ,  8.83033271E-06
      33 ,       32 , -1.27415509E+00 ,  4.16168126E-01 ,  2.17575388E-06 ,  2.29913864E-06
      34 ,       32 , -1.20640272E+00 ,  6.21852377E-01 ,  1.43745230E-06 ,  1.06663696E-06
      35 ,       32 , -1.11469157E+00 ,  8.13386331E-01 ,  3.61292416E-07 ,  6.66911150E-08
      36 ,       32 , -1.00276466E+00 ,  9.87745406E-01 , -7.96792630E-07 , -6.40107800E-07
      37 ,       32 , -8.74573462E-01 ,  1.14309343E+00 ,  1.64498131E-06 ,  1.55558973E-06
      38 ,       32 , -7.33905106E-01 ,  1.27864692E+00 , -1.69470791E-05 , -4.94740017E-06
      39 ,       32 , -5.84129714E-01 ,  1.39444612E+00 ,  6.84329040E-06 ,  1.15837368E-05
      40 ,       32 , -4.28069453E-01 ,  1.49109817E+00 , -8.29259662E-06 , -4.64120343E-06
      41 ,       32 , -2.67966360E-01 ,  1.56953838E+00 ,  2.86789330E-06 ,  2.17424953E-06
      42 ,       32 , -1.05517722E-01 ,  1.63083337E+00 ,  7.21455245E-06 ,  1.15669615E-06
      43 ,       32 ,  5.80497976E-02 ,  1.67603257E+00 ,  8.23066919E-06 , -3.00600725E-06
      44 ,       32 ,  2.21888723E-01 ,  1.70606414E+00 ,  1.01198081E-05 ,  3.07905711E-06
      45 ,       32 ,  3.85435285E-01 ,  1.72166672E+00 , -1.59195097E-05 , -1.94464810E-05
      46 ,       32 ,  5.48316352E-01 ,  1.72334792E+00 , -5.27430751E-08 , -3.62572832E-06
      47 ,       32 ,  7.10260270E-01 ,  1.71136214E+00 , -5.95820774E-06 , -2.52908354E-08
      48 ,       32 ,  8.71010114E-01 ,  1.68570297E+00 , -2.22420674E-06 ,  2.53958814E-06
      49 ,       32 ,  1.03023632E+00 ,  1.64610876E+00 , -1.38218173E-06 ,  2.51772717E-06
      50 ,       32 ,  1.18744561E+00 ,  1.59208320E+00 ,  8.24972183E-06 ,  4.37047653E-06
      51 ,       32 ,  1.34188428E+00 ,  1.52293620E+00 , -4.53620284E-06 ,  6.77526486E-06
      52 ,       32 ,  1.49243718E+00 ,  1.43785373E+00 , -2.05779456E-06 , -4.90263316E-06
      53 ,       32 ,  1.63752844E+00 ,  1.33600754E+00 ,  4.85602644E-07 ,  7.23069125E-07
      54 ,       32 ,  1.77503856E+00 ,  1.21671597E+00 , -6.34346430E-07 ,  2.49335543E-06
      55 ,       32 ,  1.90226180E+00 ,  1.07966279E+00 ,  1.35259406E-06 ,  1.48407718E-06
      56 ,       32 ,  2.01593901E+00 ,  9.25169607E-01 ,  5.24319831E-07 , -2.91676659E-08
      57 ,       32 ,  2.11240604E+00 ,  7.54495744E-01 ,  1.25638872E-06 , -1.88127222E-06
      58 ,       32 ,  2.18789102E+00 ,  5.70110318E-01 , -1.32893767E-06 ,  1.35070369E-06
      59 ,       32 ,  2.23896369E+00 ,  3.75851771E-01 ,  5.91012416E-06 , -2.68380809E-06
      60 ,       32 ,  2.26308624E+00 ,  1.76880492E-01 ,  8.49757279E-06 ,  2.40038356E-05
      61 ,       32 ,  2.25915168E+00 , -2.06382467E-02 ,  1.33771045E-05 , -6.78191656E-05
       1 ,       33 ,  2.44929415E+00 , -2.26299322E-02 , -2.90359197E-05 ,  4.59581503E-05
       2 ,       33 ,  2.44749160E+00 , -2.39419614E-01 ,  5.40876338E-06 ,  1.20280882E-05
       3 ,       33 ,  2.41594290E+00 , -4.56580296E-01 , -1.36403058E-06 ,  3.80565158E-06
       4 ,       33 ,  2.35602431E+00 , -6.67890015E-01 ,  6.76941430E-07 ,  8.62014730E-07
       5 ,       33 ,  2.27046403E+00 , -8.68163862E-01 ,  1.19543189E-07 ,  1.95772820E-07
       6 ,       33 ,  2.16282610E+00 , -1.05353197E+00 ,  4.92973343E-08 , -1.13913844E-07
       7 ,       33 ,  2.03699069E+00 , -1.22147332E+00 , -1.82120238E-07 , -5.09743619E-07
       8 ,       33 ,  1.89672925E+00 , -1.37066205E+00 , -6.07826006E-08 , -1.00963096E-07
       9 ,       33 ,  1.74541893E+00 , -1.50070949E+00 , -1.63045842E-08 ,  7.51668124E-08
      10 ,       33 ,  1.58589452E+00 , -1.61187735E+00 , -5.04047214E-07 ,  2.59403408E-07
      11 ,       33 ,  1.42040940E+00 , -1.70481324E+00 , -2.62138265E-07 , -7.85695620E-08
      12 ,       33 ,  1.25066996E+00 , -1.78033354E+00 , -2.58232853E-07 , -3.14925903E-08
      13 ,       33 ,  1.07791144E+00 , -1.83925977E+00 , -2.61296474E-07 ,  3.63165426E-07
      14 ,       33 ,  9.02992474E-01 , -1.88230336E+00 , -2.46958947E-07 ,  4.98947505E-07
      15 ,       33 ,  7.26494311E-01 , -1.90998937E+00 ,  5.62496557E-07 ,  4.81536323E-08
      16 ,       33 ,  5.48818004E-01 , -1.92260942E+00 , -2.35926157E-07 ,  2.26565583E-07
      17 ,       33 ,  3.70277956E-01 , -1.92019587E+00 ,  1.39124140E-07 ,  2.00346652E-09
      18 ,       33 ,  1.91193055E-01 , -1.90251263E+00 ,  2.31048522E-07 ,  3.92226514E-08
      19 ,       33 ,  1.19779721E-02 , -1.86906059E+00 ,  4.48393408E-07 , -3.63984094E-07
      20 ,       33 , -1.66762927E-01 , -1.81909954E+00 , -1.19845980E-07 , -2.50745553E-07
      21 ,       33 , -3.44138148E-01 , -1.75169095E+00 , -2.57279185E-07 , -5.99276914E-08
      22 ,       33 , -5.18870178E-01 , -1.66576872E+00 , -2.61235225E-07 ,  3.25920109E-07
      23 ,       33 , -6.89201966E-01 , -1.56024620E+00 , -4.23931131E-07 ,  4.25700967E-08
      24 ,       33 , -8.52822016E-01 , -1.43416708E+00 , -1.66995711E-07 , -4.40284539E-08
      25 ,       33 , -1.00682874E+00 , -1.28690277E+00 , -6.81418559E-08 , -7.34168230E-08
      26 ,       33 , -1.14776109E+00 , -1.11838912E+00 ,  1.26801089E-07 , -6.87785989E-08
      27 ,       33 , -1.27172425E+00 , -9.29379299E-01 ,  2.48193298E-07 ,  3.45979779E-08
      28 ,       33 , -1.37463089E+00 , -7.21669667E-01 ,  3.96556285E-07 ,  8.28310339E-08
      29 ,       33 , -1.45255615E+00 , -4.98238555E-01 ,  1.03923272E-05 , -7.32938894E-07
      30 ,       33 , -1.50216890E+00 , -2.63234326E-01 , -3.51243902E-05 ,  1.77277513E-05
      31 ,       33 , -1.52116185E+00 , -2.17705671E-02 ,  2.63554800E-05 , -2.95593436E-05
      32 ,       33 , -1.50857989E+00 ,  2.20465317E-01 , -4.56078120E-06 ,  8.40014242E-06
      33 ,       33 , -1.46495747E+00 ,  4.57723398E-01 ,  2.01700523E-06 ,  2.22973785E-06
      34 ,       33 , -1.39222631E+00 ,  6.84711929E-01 ,  1.15465278E-06 ,  9.64131829E-07
      35 ,       33 , -1.29342306E+00 ,  8.97014464E-01 ,  1.09370624E-07 , -7.56084167E-08
      36 ,       33 , -1.17228006E+00 ,  1.09133014E+00 , -7.71720220E-07 , -7.43310244E-07
      37 ,       33 , -1.03279834E+00 ,  1.26552279E+00 ,  6.07653427E-07 ,  7.85388279E-07
      38 ,       33 , -8.78882760E-01 ,  1.41851412E+00 , -1.09994407E-05 , -3.15488185E-06
      39 ,       33 , -7.14082139E-01 ,  1.55008062E+00 ,  4.37803685E-06 ,  7.69332141E-06
      40 ,       33 , -5.41441516E-01 ,  1.66061342E+00 , -5.10592432E-06 , -2.83394671E-06
      41 ,       33 , -3.63450293E-01 ,  1.75088560E+00 ,  1.88581769E-06 ,  1.60829331E-06
      42 ,       33 , -1.82060096E-01 ,  1.82185253E+00 ,  5.12653512E-06 ,  1.04565836E-06
      43 ,       33 ,  1.25363895E-03 ,  1.87449505E+00 ,  6.14206343E-06 , -1.30856171E-06
      44 ,       33 ,  1.85407037E-01 ,  1.90970479E+00 , -2.48266234E-06 ,  1.15284049E-05
      45 ,       33 ,  3.69613897E-01 ,  1.92820551E+00 , -1.46622493E-05 , -2.47955172E-05
      46 ,       33 ,  5.53290131E-01 ,  1.93050335E+00 ,  2.74290980E-06 , -5.64910733E-06
      47 ,       33 ,  7.35959402E-01 ,  1.91685935E+00 , -5.23787062E-06 , -9.42501714E-07
      48 ,       33 ,  9.17159781E-01 ,  1.88728017E+00 , -1.96219264E-06 ,  1.75798292E-06
      49 ,       33 ,  1.09634973E+00 ,  1.84152585E+00 , -4.06408629E-07 ,  1.93524696E-06
      50 ,       33 ,  1.27281166E+00 ,  1.77913626E+00 ,  4.16568900E-06 ,  3.20179049E-06
      51 ,       33 ,  1.44555272E+00 ,  1.69948133E+00 , -3.77656298E-07 ,  3.29632562E-06
      52 ,       33 ,  1.61320555E+00 ,  1.60184262E+00 , -2.14560347E-06 , -2.19621516E-06
      53 ,       33 ,  1.77393696E+00 ,  1.48553539E+00 ,  1.44278061E-06 , -7.11492192E-07
      54 ,       33 ,  1.92537960E+00 ,  1.35007928E+00 ,  1.16450762E-06 , -1.31888861E-06
      55 ,       33 ,  2.06461055E+00 ,  1.19542077E+00 ,  4.26071556E-07 , -5.44951563E-07
      56 ,       33 ,  2.18820840E+00 ,  1.02219801E+00 ,  4.11439083E-08 , -1.45718012E-07
      57 ,       33 ,  2.29242292E+00 ,  8.32019570E-01 ,  9.49133746E-07 , -1.39186169E-06
      58 ,       33 ,  2.37348120E+00 ,  6.27702819E-01 , -9.30764245E-07 ,  5.78505309E-07
      59 ,       33 ,  2.42802536E+00 ,  4.13395894E-01 ,  3.42167859E-06 , -4.23624510E-07
      60 ,       33 ,  2.45362978E+00 ,  1.94503679E-01 ,  6.13635190E-06 ,  1.76954891E-05
      61 ,       33 ,  2.44929415E+00 , -2.26299322E-02 ,  1.78756033E-05 , -5.14694332E-05
       1 ,       34 ,  2.66596429E+00 , -2.47513946E-02 , -2.60635808E-05 ,  3.18463289E-05
       2 ,       34 ,  2.66428763E+00 , -2.63602375E-01 ,  4.37615577E-06 ,  9.48050814E-06
       3 ,       34 ,  2.63069733E+00 , -5.03088637E-01 , -1.39508703E-06 ,  3.03922323E-06
       4 ,       34 ,  2.56647330E+00 , -7.36774859E-01 ,  5.78560068E-07 ,  7.37223312E-07
       5 ,       34 ,  2.47425018E+00 , -9.59203843E-01 ,  1.16854265E-07 ,  1.95922553E-07
       6 ,       34 ,  2.35754111E+00 , -1.16617635E+00 ,  7.65717585E-08 , -1.42162754E-08
       7 ,       34 ,  2.22024746E+00 , -1.35480928E+00 , -5.75637428E-08 , -1.89746889E-07
       8 ,       34 ,  2.06624399E+00 , -1.52341605E+00 , -3.35717421E-07 , -5.15568246E-07
       9 ,       34 ,  1.89908515E+00 , -1.67127952E+00 , -7.06586936E-08 , -2.12944332E-07
      10 ,       34 ,  1.72183758E+00 , -1.79838532E+00 , -3.62377576E-08 ,  8.96854859E-09
